136,45,5,0
136,45,6,0
136,45,7,0
136,45,8,0
139,136,6,0
139,136,7,0
139,136,8,0
137,46,5,0
137,46,6,0
137,46,7,0
137,46,8,0
140,137,6,0
140,137,7,0
140,137,8,0
138,47,5,0
138,47,6,0
138,47,7,0
138,47,8,0
141,138,6,0
141,138,7,0
141,138,8,0
139,48,5,0
139,48,6,0
139,48,7,0
139,48,8,0
142,139,6,0
142,139,7,0
142,139,8,0
140,49,5,0
140,49,6,0
140,49,7,0
140,49,8,0
143,140,6,0
143,140,7,0
143,140,8,0
141,50,5,0
141,50,6,0
141,50,7,0
141,50,8,0
144,141,6,0
144,141,7,0
144,141,8,0
142,51,5,0
142,51,6,0
142,51,7,0
142,51,8,0
145,142,6,0
145,142,7,0
145,142,8,0
143,52,5,0
143,52,6,0
143,52,7,0
143,52,8,0
146,143,6,0
146,143,7,0
146,143,8,0
144,53,5,0
144,53,6,0
144,53,7,0
144,53,8,0
147,144,6,0
147,144,7,0
147,144,8,0
145,54,5,0
145,54,6,0
145,54,7,0
145,54,8,0
148,145,6,0
148,145,7,0
148,145,8,0
146,55,5,0
146,55,6,0
146,55,7,0
146,55,8,0
149,146,6,0
149,146,7,0
149,146,8,0
147,56,5,0
147,56,6,0
147,56,7,0
147,56,8,0
150,147,6,0
150,147,7,0
150,147,8,0
148,57,5,0
148,57,6,0
148,57,7,0
148,57,8,0
151,148,6,0
151,148,7,0
151,148,8,0
149,58,5,0
149,58,6,0
149,58,7,0
149,58,8,0
152,149,6,0
152,149,7,0
152,149,8,0
150,59,5,0
150,59,6,0
150,59,7,0
150,59,8,0
153,150,6,0
153,150,7,0
153,150,8,0
151,60,5,0
151,60,6,0
151,60,7,0
151,60,8,0
154,151,6,0
154,151,7,0
154,151,8,0
152,61,5,0
152,61,6,0
152,61,7,0
152,61,8,0
155,152,6,0
155,152,7,0
155,152,8,0
153,62,5,0
153,62,6,0
153,62,7,0
153,62,8,0
156,153,6,0
156,153,7,0
156,153,8,0
154,63,5,0
154,63,6,0
154,63,7,0
154,63,8,0
157,154,6,0
157,154,7,0
157,154,8,0
155,64,5,0
155,64,6,0
155,64,7,0
155,64,8,0
158,155,6,0
158,155,7,0
158,155,8,0
156,65,5,0
156,65,6,0
156,65,7,0
156,65,8,0
159,156,6,0
159,156,7,0
159,156,8,0
157,66,5,0
157,66,6,0
157,66,7,0
157,66,8,0
160,157,6,0
160,157,7,0
160,157,8,0
158,67,5,0
158,67,6,0
158,67,7,0
158,67,8,0
161,158,6,0
161,158,7,0
161,158,8,0
159,68,5,0
159,68,6,0
159,68,7,0
159,68,8,0
162,159,6,0
162,159,7,0
162,159,8,0
160,69,5,0
160,69,6,0
160,69,7,0
160,69,8,0
163,160,6,0
163,160,7,0
163,160,8,0
161,70,5,0
161,70,6,0
161,70,7,0
161,70,8,0
164,161,6,0
164,161,7,0
164,161,8,0
162,71,5,0
162,71,6,0
162,71,7,0
162,71,8,0
165,162,6,0
165,162,7,0
165,162,8,0
163,72,5,0
163,72,6,0
163,72,7,0
163,72,8,0
166,163,6,0
166,163,7,0
166,163,8,0
164,73,5,0
164,73,6,0
164,73,7,0
164,73,8,0
167,164,6,0
167,164,7,0
167,164,8,0
165,74,5,0
165,74,6,0
165,74,7,0
165,74,8,0
168,165,6,0
168,165,7,0
168,165,8,0
166,75,5,0
166,75,6,0
166,75,7,0
166,75,8,0
169,166,6,0
169,166,7,0
169,166,8,0
167,76,5,0
167,76,6,0
167,76,7,0
167,76,8,0
170,167,6,0
170,167,7,0
170,167,8,0
168,77,5,0
168,77,6,0
168,77,7,0
168,77,8,0
170,0,9,0
170,0,0,0
169,78,5,0
169,78,6,0
169,78,7,0
169,78,8,0
171,1,0,0
170,79,5,0
170,79,6,0
170,79,7,0
170,79,8,0
172,2,0,0
171,80,5,0
171,80,6,0
171,80,7,0
171,80,8,0
173,3,0,0
172,81,5,0
172,81,6,0
172,81,7,0
172,81,8,0
173,3,1,0
173,3,4,0
173,82,5,0
173,82,6,0
173,82,7,0
173,82,8,0
173,0,5,0
173,0,6,0
173,0,7,0
173,0,8,0
174,83,5,0
174,83,6,0
174,83,7,0
174,83,8,0
174,1,5,0
174,1,6,0
174,1,7,0
174,1,8,0
175,84,5,0
175,84,6,0
175,84,7,0
175,84,8,0
175,2,5,0
175,2,6,0
175,2,7,0
175,2,8,0
176,85,5,0
176,85,6,0
176,85,7,0
176,85,8,0
176,3,5,0
176,3,6,0
176,3,7,0
176,3,8,0
176,0,0,0
177,86,6,0
177,86,7,0
177,86,8,0
177,4,5,0
177,4,6,0
177,4,7,0
177,4,8,0
177,1,0,0
178,87,6,0
178,87,7,0
178,87,8,0
178,5,5,0
178,5,6,0
178,5,7,0
178,5,8,0
178,2,0,0
179,88,6,0
179,88,7,0
179,88,8,0
179,6,5,0
179,6,6,0
179,6,7,0
179,6,8,0
179,3,0,0
180,89,6,0
180,89,7,0
180,89,8,0
180,7,5,0
180,7,6,0
180,7,7,0
180,7,8,0
179,3,1,0
179,3,4,0
181,90,6,0
181,90,7,0
181,90,8,0
181,8,5,0
181,8,6,0
181,8,7,0
181,8,8,0
179,0,5,0
179,0,6,0
179,0,7,0
179,0,8,0
182,91,6,0
182,91,7,0
182,91,8,0
182,9,5,0
182,9,6,0
182,9,7,0
182,9,8,0
180,1,5,0
180,1,6,0
180,1,7,0
180,1,8,0
183,92,6,0
183,92,7,0
183,92,8,0
183,10,5,0
183,10,6,0
183,10,7,0
183,10,8,0
181,2,5,0
181,2,6,0
181,2,7,0
181,2,8,0
184,93,6,0
184,93,7,0
184,93,8,0
184,11,5,0
184,11,6,0
184,11,7,0
184,11,8,0
182,3,5,0
182,3,6,0
182,3,7,0
182,3,8,0
185,94,6,0
185,94,7,0
185,94,8,0
185,12,5,0
185,12,6,0
185,12,7,0
185,12,8,0
183,4,5,0
183,4,6,0
183,4,7,0
183,4,8,0
186,95,6,0
186,95,7,0
186,95,8,0
186,13,5,0
186,13,6,0
186,13,7,0
186,13,8,0
184,5,5,0
184,5,6,0
184,5,7,0
184,5,8,0
187,96,6,0
187,96,7,0
187,96,8,0
187,14,5,0
187,14,6,0
187,14,7,0
187,14,8,0
185,6,5,0
185,6,6,0
185,6,7,0
185,6,8,0
188,97,6,0
188,97,7,0
188,97,8,0
188,15,5,0
188,15,6,0
188,15,7,0
188,15,8,0
186,7,5,0
186,7,6,0
186,7,7,0
186,7,8,0
189,98,6,0
189,98,7,0
189,98,8,0
189,16,5,0
189,16,6,0
189,16,7,0
189,16,8,0
187,8,5,0
187,8,6,0
187,8,7,0
187,8,8,0
190,99,6,0
190,99,7,0
190,99,8,0
190,17,5,0
190,17,6,0
190,17,7,0
190,17,8,0
188,9,5,0
188,9,6,0
188,9,7,0
188,9,8,0
191,100,6,0
191,100,7,0
191,100,8,0
191,18,5,0
191,18,6,0
191,18,7,0
191,18,8,0
189,10,5,0
189,10,6,0
189,10,7,0
189,10,8,0
192,101,6,0
192,101,7,0
192,101,8,0
192,19,5,0
192,19,6,0
192,19,7,0
192,19,8,0
190,11,5,0
190,11,6,0
190,11,7,0
190,11,8,0
193,102,6,0
193,102,7,0
193,102,8,0
193,20,5,0
193,20,6,0
193,20,7,0
193,20,8,0
191,12,5,0
191,12,6,0
191,12,7,0
191,12,8,0
194,103,6,0
194,103,7,0
194,103,8,0
194,21,5,0
194,21,6,0
194,21,7,0
194,21,8,0
192,13,5,0
192,13,6,0
192,13,7,0
192,13,8,0
195,104,6,0
195,104,7,0
195,104,8,0
195,22,5,0
195,22,6,0
195,22,7,0
195,22,8,0
193,14,5,0
193,14,6,0
193,14,7,0
193,14,8,0
196,105,6,0
196,105,7,0
196,105,8,0
196,23,5,0
196,23,6,0
196,23,7,0
196,23,8,0
194,15,5,0
194,15,6,0
194,15,7,0
194,15,8,0
197,106,6,0
197,106,7,0
197,106,8,0
197,24,5,0
197,24,6,0
197,24,7,0
197,24,8,0
195,16,5,0
195,16,6,0
195,16,7,0
195,16,8,0
198,107,6,0
198,107,7,0
198,107,8,0
198,25,5,0
198,25,6,0
198,25,7,0
198,25,8,0
196,17,5,0
196,17,6,0
196,17,7,0
196,17,8,0
199,108,6,0
199,108,7,0
199,108,8,0
199,26,5,0
199,26,6,0
199,26,7,0
199,26,8,0
197,18,5,0
197,18,6,0
197,18,7,0
197,18,8,0
200,109,6,0
200,109,7,0
200,109,8,0
200,27,5,0
200,27,6,0
200,27,7,0
200,27,8,0
198,19,5,0
198,19,6,0
198,19,7,0
198,19,8,0
201,110,6,0
201,110,7,0
201,110,8,0
201,111,6,0
201,111,7,0
201,111,8,0
201,112,6,0
201,112,7,0
201,112,8,0
201,113,6,0
201,113,7,0
201,113,8,0
201,114,6,0
201,114,7,0
201,114,8,0
201,115,6,0
201,115,7,0
201,115,8,0
201,116,6,0
201,116,7,0
201,116,8,0
201,117,6,0
201,117,7,0
201,117,8,0
201,118,6,0
201,118,7,0
201,118,8,0
201,119,6,0
201,119,7,0
201,119,8,0
201,120,6,0
201,120,7,0
201,120,8,0
201,121,6,0
201,121,7,0
201,121,8,0
201,122,6,0
201,122,7,0
201,122,8,0
201,28,5,0
201,28,6,0
201,28,7,0
201,28,8,0
201,29,5,0
201,29,6,0
201,29,7,0
201,29,8,0
201,30,5,0
201,30,6,0
201,30,7,0
201,30,8,0
201,31,5,0
201,31,6,0
201,31,7,0
201,31,8,0
201,32,5,0
201,32,6,0
201,32,7,0
201,32,8,0
201,33,5,0
201,33,6,0
201,33,7,0
201,33,8,0
201,34,5,0
201,34,6,0
201,34,7,0
201,34,8,0
201,35,5,0
201,35,6,0
201,35,7,0
201,35,8,0
201,36,5,0
201,36,6,0
201,36,7,0
201,36,8,0
201,37,5,0
201,37,6,0
201,37,7,0
201,37,8,0
201,38,5,0
201,38,6,0
201,38,7,0
201,38,8,0
201,39,5,0
201,39,6,0
201,39,7,0
201,39,8,0
201,123,6,0
201,123,7,0
201,123,8,0
201,40,5,0
201,40,6,0
201,40,7,0
201,40,8,0
201,124,6,0
201,124,7,0
201,124,8,0
201,41,5,0
201,41,6,0
201,41,7,0
201,41,8,0
201,125,6,0
201,125,7,0
201,125,8,0
201,42,5,0
201,42,6,0
201,42,7,0
201,42,8,0
199,20,5,0
199,20,6,0
199,20,7,0
199,20,8,0
201,126,6,0
201,126,7,0
201,126,8,0
201,43,5,0
201,43,6,0
201,43,7,0
201,43,8,0
200,21,5,0
200,21,6,0
200,21,7,0
200,21,8,0
201,127,6,0
201,127,7,0
201,127,8,0
201,44,5,0
201,44,6,0
201,44,7,0
201,44,8,0
201,22,5,0
201,22,6,0
201,22,7,0
201,22,8,0
201,23,5,0
201,23,6,0
201,23,7,0
201,23,8,0
201,24,5,0
201,24,6,0
201,24,7,0
201,24,8,0
201,25,5,0
201,25,6,0
201,25,7,0
201,25,8,0
201,26,5,0
201,26,6,0
201,26,7,0
201,26,8,0
201,27,5,0
201,27,6,0
201,27,7,0
201,27,8,0
201,45,5,0
201,45,6,0
201,45,7,0
201,45,8,0
201,46,5,0
201,46,6,0
201,46,7,0
201,46,8,0
201,47,5,0
201,47,6,0
201,47,7,0
201,47,8,0
201,48,5,0
201,48,6,0
201,48,7,0
201,48,8,0
201,49,5,0
201,49,6,0
201,49,7,0
201,49,8,0
201,128,6,0
201,128,7,0
201,128,8,0
201,50,5,0
201,50,6,0
201,50,7,0
201,50,8,0
201,129,6,0
201,129,7,0
201,129,8,0
201,51,5,0
201,51,6,0
201,51,7,0
201,51,8,0
201,130,6,0
201,130,7,0
201,130,8,0
201,52,5,0
201,52,6,0
201,52,7,0
201,52,8,0
201,131,6,0
201,131,7,0
201,131,8,0
201,53,5,0
201,53,6,0
201,53,7,0
201,53,8,0
201,132,6,0
201,132,7,0
201,132,8,0
201,54,5,0
201,54,6,0
201,54,7,0
201,54,8,0
201,133,6,0
201,133,7,0
201,133,8,0
201,55,5,0
201,55,6,0
201,55,7,0
201,55,8,0
201,134,6,0
201,134,7,0
201,134,8,0
201,56,5,0
201,56,6,0
201,56,7,0
201,56,8,0
201,135,6,0
201,135,7,0
201,135,8,0
201,57,5,0
201,57,6,0
201,57,7,0
201,57,8,0
201,136,6,0
201,136,7,0
201,136,8,0
201,58,5,0
201,58,6,0
201,58,7,0
201,58,8,0
201,137,6,0
201,137,7,0
201,137,8,0
201,59,5,0
201,59,6,0
201,59,7,0
201,59,8,0
201,138,6,0
201,138,7,0
201,138,8,0
201,60,5,0
201,60,6,0
201,60,7,0
201,60,8,0
201,139,6,0
201,139,7,0
201,139,8,0
201,61,5,0
201,61,6,0
201,61,7,0
201,61,8,0
201,140,6,0
201,140,7,0
201,140,8,0
201,62,5,0
201,62,6,0
201,62,7,0
201,62,8,0
201,141,6,0
201,141,7,0
201,141,8,0
201,63,5,0
201,63,6,0
201,63,7,0
201,63,8,0
201,142,6,0
201,142,7,0
201,142,8,0
201,64,5,0
201,64,6,0
201,64,7,0
201,64,8,0
201,143,6,0
201,143,7,0
201,143,8,0
201,65,5,0
201,65,6,0
201,65,7,0
201,65,8,0
201,144,6,0
201,144,7,0
201,144,8,0
201,66,5,0
201,66,6,0
201,66,7,0
201,66,8,0
201,145,6,0
201,145,7,0
201,145,8,0
201,67,5,0
201,67,6,0
201,67,7,0
201,67,8,0
201,146,6,0
201,146,7,0
201,146,8,0
201,68,5,0
201,68,6,0
201,68,7,0
201,68,8,0
201,147,6,0
201,147,7,0
201,147,8,0
201,69,5,0
201,69,6,0
201,69,7,0
201,69,8,0
201,148,6,0
201,148,7,0
201,148,8,0
201,70,5,0
201,70,6,0
201,70,7,0
201,70,8,0
201,149,6,0
201,149,7,0
201,149,8,0
201,71,5,0
201,71,6,0
201,71,7,0
201,71,8,0
201,150,6,0
201,150,7,0
201,150,8,0
201,72,5,0
201,72,6,0
201,72,7,0
201,72,8,0
201,151,6,0
201,151,7,0
201,151,8,0
201,73,5,0
201,73,6,0
201,73,7,0
201,73,8,0
201,152,6,0
201,152,7,0
201,152,8,0
201,74,5,0
201,74,6,0
201,74,7,0
201,74,8,0
201,153,6,0
201,153,7,0
201,153,8,0
201,75,5,0
201,75,6,0
201,75,7,0
201,75,8,0
201,154,6,0
201,154,7,0
201,154,8,0
201,76,5,0
201,76,6,0
201,76,7,0
201,76,8,0
201,155,6,0
201,155,7,0
201,155,8,0
201,77,5,0
201,77,6,0
201,77,7,0
201,77,8,0
201,156,6,0
201,156,7,0
201,156,8,0
201,78,5,0
201,78,6,0
201,78,7,0
201,78,8,0
201,157,6,0
201,157,7,0
201,157,8,0
201,79,5,0
201,79,6,0
201,79,7,0
201,79,8,0
201,158,6,0
201,158,7,0
201,158,8,0
201,80,5,0
201,80,6,0
201,80,7,0
201,80,8,0
201,159,6,0
201,159,7,0
201,159,8,0
201,81,5,0
201,81,6,0
201,81,7,0
201,81,8,0
201,160,6,0
201,160,7,0
201,160,8,0
201,82,5,0
201,82,6,0
201,82,7,0
201,82,8,0
201,161,6,0
201,161,7,0
201,161,8,0
201,83,5,0
201,83,6,0
201,83,7,0
201,83,8,0
201,162,6,0
201,162,7,0
201,162,8,0
201,84,5,0
201,84,6,0
201,84,7,0
201,84,8,0
201,163,6,0
201,163,7,0
201,163,8,0
201,85,5,0
201,85,6,0
201,85,7,0
201,85,8,0
201,164,6,0
201,164,7,0
201,164,8,0
0,85,10,0
201,86,6,0
201,86,7,0
201,86,8,0
201,165,6,0
201,165,7,0
201,165,8,0
201,87,6,0
201,87,7,0
201,87,8,0
201,166,6,0
201,166,7,0
201,166,8,0
201,88,6,0
201,88,7,0
201,88,8,0
201,167,6,0
201,167,7,0
201,167,8,0
201,89,6,0
201,89,7,0
201,89,8,0
0,167,10,0
201,90,6,0
201,90,7,0
201,90,8,0
201,91,6,0
201,91,7,0
201,91,8,0
201,92,6,0
201,92,7,0
201,92,8,0
201,93,6,0
201,93,7,0
201,93,8,0
201,94,6,0
201,94,7,0
201,94,8,0
201,95,6,0
201,95,7,0
201,95,8,0
201,96,6,0
201,96,7,0
201,96,8,0
201,97,6,0
201,97,7,0
201,97,8,0
201,98,6,0
201,98,7,0
201,98,8,0
201,99,6,0
201,99,7,0
201,99,8,0
201,100,6,0
201,100,7,0
201,100,8,0
201,101,6,0
201,101,7,0
201,101,8,0
201,102,6,0
201,102,7,0
201,102,8,0
201,103,6,0
201,103,7,0
201,103,8,0
201,104,6,0
201,104,7,0
201,104,8,0
201,105,6,0
201,105,7,0
201,105,8,0
201,106,6,0
201,106,7,0
201,106,8,0
201,107,6,0
201,107,7,0
201,107,8,0
201,108,6,0
201,108,7,0
201,108,8,0
201,109,6,0
201,109,7,0
201,109,8,0
